WavFileName,grade,canonical_word,decoded_word,label,start_time,end_time,canonical_phone_seq,GT_label,GT_binary,EN_phone_seq_raw,EN_phone_seq_clean,frame_start,frame_end,n_frames,raw_logmax_min,raw_logmax_sum,raw_logmax_mean,temprature_logmax_min,temprature_logmax_sum,temprature_logmax_mean,raw_entropy_min,raw_entropy_sum,raw_entropy_mean,temprature_entropy_min,temprature_entropy_sum,temprature_entropy_mean,normalized_max_prob_min,normalized_max_prob_sum,normalized_max_prob_mean,entropy_gibbs_lin_min,entropy_gibbs_lin_sum,entropy_gibbs_lin_mean,entropy_gibbs_exp_min,entropy_gibbs_exp_sum,entropy_gibbs_exp_mean,entropy_tsallis_lin_min,entropy_tsallis_lin_sum,entropy_tsallis_lin_mean,entropy_tsallis_exp_min,entropy_tsallis_exp_sum,entropy_tsallis_exp_mean,entropy_renyi_lin_min,entropy_renyi_lin_sum,entropy_renyi_lin_mean,entropy_renyi_exp_min,entropy_renyi_exp_sum,entropy_renyi_exp_mean,costed_neglog,lev_dist,n_canon_phones,n_hyp_phones
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,a,a,c,2.73,2.88,AH,c,0,AH,AH,136,144,8,-0.0005852504400536418,-0.0011479059467092156,-0.00014348824333865196,-0.297719806432724,-1.6760246753692627,-0.20950308442115784,0.00024176854640245438,0.011106854304671288,0.001388356788083911,0.8041892051696777,8.865787506103516,1.1082234382629395,0.9997625350952148,7.999534606933594,0.9999418258666992,0.7755709886550903,6.590938091278076,0.8238672614097595,0.02249852381646633,0.4456714391708374,0.055708929896354675,0.9348965883255005,7.618749141693115,0.9523436427116394,0.23540735244750977,2.824882745742798,0.35311034321784973,0.7441437244415283,6.380354404449463,0.7975443005561829,0.3615895211696625,3.6102638244628906,0.45128297805786133,0.0,0.0,1,1
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,number,number,c,2.88,3.51,N AH M B AH R,c,0,* N AH M B AH R *,N AH M B AH R,144,176,32,-0.2594727873802185,-0.2747705578804016,-0.00858657993376255,-0.666033923625946,-6.229542255401611,-0.19467319548130035,1.7218879293068312e-05,0.6450201869010925,0.02015688084065914,0.5853901505470276,30.949926376342773,0.9671851992607117,0.8980402946472168,31.891836166381836,0.9966198801994324,0.7310165762901306,26.91817855834961,0.8411930799484253,0.010592957958579063,2.92880916595459,0.09152528643608093,0.9088424444198608,30.61931037902832,0.956853449344635,0.1319545954465866,13.369986534118652,0.4178120791912079,0.6782666444778442,26.156763076782227,0.8173988461494446,0.2760278880596161,16.012306213378906,0.5003845691680908,0.0,0.0,6,6
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,of,of,c,3.51,3.78,AH V,c,0,* AO F *,AO F,175,189,14,-0.004790137521922588,-0.008111978881061077,-0.000579427054617554,-0.42406409978866577,-3.0124566555023193,-0.21517547965049744,3.751406620722264e-05,0.05986686423420906,0.004276204388588667,0.6867296695709229,15.22303295135498,1.0873595476150513,0.9980571866035461,13.996709823608398,0.9997649788856506,0.7150437831878662,11.550860404968262,0.8250614404678345,0.008086085319519043,0.9463759064674377,0.06759827584028244,0.9098069667816162,13.324325561523438,0.9517375230789185,0.13481290638446808,5.177702903747559,0.36983591318130493,0.6804957389831543,11.192795753479004,0.7994853854179382,0.27858424186706543,6.482528209686279,0.46303772926330566,4.411563432609308,2.0,2,2
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,animals,animals,c,3.84,4.59,AE N AH M AH L Z,c,0,AE N IH M AH L Z *,AE N IH M AH L Z,192,230,38,-0.2880982756614685,-0.5924290418624878,-0.015590238384902477,-0.807273805141449,-8.094892501831055,-0.21302348375320435,2.0171091819065623e-05,1.2478798627853394,0.03283894434571266,0.5593887567520142,38.36016845703125,1.0094780921936035,0.887191653251648,37.76770782470703,0.9938870668411255,0.6593320369720459,31.660301208496094,0.8331658244132996,0.0031526603270322084,3.3058416843414307,0.08699583262205124,0.8720542192459106,36.22762680053711,0.9533585906028748,0.058271586894989014,15.46628475189209,0.40700748562812805,0.6024123430252075,30.756349563598633,0.8093776106834412,0.20085398852825165,18.637767791748047,0.4904675781726837,2.8059285653833057,1.0,7,7
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,and,and,c,4.62,4.95,AH N D,c,0,AE N D * SIL *,AE N D,231,248,17,-0.11457175016403198,-0.21829554438591003,-0.01284091453999281,-0.7681862115859985,-4.578112602233887,-0.2693007290363312,2.0589404812199064e-05,0.7743948698043823,0.04555264115333557,0.57208251953125,19.904909133911133,1.1708769798278809,0.9541626572608948,16.912555694580078,0.9948562383651733,0.7237834930419922,13.829055786132812,0.8134738802909851,0.009373649954795837,1.1391130685806274,0.06700664758682251,0.8760412931442261,16.04983139038086,0.944107711315155,0.06366898864507675,5.816628456115723,0.3421546220779419,0.6098791360855103,13.272791862487793,0.7807524800300598,0.20732326805591583,7.487837791442871,0.44046103954315186,2.95656721210025,1.0,3,3
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,insects,insects,c,5.25,5.97,IH N S EH K T S,c,0,IH N S EH K T S * SIL,IH N S EH K T S,262,299,37,-0.3014584183692932,-0.3318954408168793,-0.008970146998763084,-0.7993894815444946,-9.523591995239258,-0.25739437341690063,3.821533755399287e-05,0.7888637185096741,0.021320641040802002,0.690361499786377,44.19961166381836,1.1945841312408447,0.8821548819541931,36.869815826416016,0.9964815378189087,0.634788990020752,29.960390090942383,0.8097402453422546,0.0020819453056901693,2.1487231254577637,0.05807359889149666,0.8654762506484985,34.94639205932617,0.9444971084594727,0.05034848675131798,12.421395301818848,0.33571338653564453,0.5904330015182495,28.87476348876953,0.7803990244865417,0.1908537745475769,16.102142333984375,0.4351930320262909,0.0,0.0,7,7
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,to,to,c,6.84,6.99,T UW,c,0,T UW,T UW,342,350,8,-0.020521683618426323,-0.021810023114085197,-0.0027262528892606497,-0.4510354697704315,-1.963751196861267,-0.2454688996076584,6.936823046999052e-05,0.1119578629732132,0.01399473287165165,0.7584196329116821,9.27859878540039,1.1598248481750488,0.9916929602622986,7.9911699295043945,0.9988962411880493,0.7047014236450195,6.5167155265808105,0.8145894408226013,0.006788909435272217,0.5099794864654541,0.06374743580818176,0.9046281576156616,7.572877883911133,0.9466097354888916,0.12016034871339798,2.7870256900787354,0.3483782112598419,0.6686910390853882,6.290488243103027,0.7863110303878784,0.26529157161712646,3.563476800918579,0.4454346001148224,0.0,0.0,2,2
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,find,find,c,6.99,7.56,F AY N D,c,0,* F AY N D * SIL,F AY N D,349,378,29,-0.2206747829914093,-0.5665286183357239,-0.019535468891263008,-0.8163596391677856,-7.674551963806152,-0.2646397352218628,1.6428675735369325e-05,1.6899036169052124,0.05827253684401512,0.5523344278335571,32.01104736328125,1.103829264640808,0.9128686189651489,28.77440071105957,0.9922206997871399,0.6762610673904419,23.824186325073242,0.8215236663818359,0.0041973767802119255,2.276658773422241,0.07850547134876251,0.8641387224197388,27.433307647705078,0.9459761381149292,0.04887423664331436,10.73192310333252,0.3700663149356842,0.5880466103553772,22.89358901977539,0.7894340753555298,0.1889158934354782,13.363319396972656,0.4608041048049927,0.0,0.0,4,4
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,out,out,c,7.59,7.98,AW T,c,0,AW T *,AW T,379,399,20,-0.17952319979667664,-0.18460692465305328,-0.009230346418917179,-0.5978271961212158,-3.9927308559417725,-0.1996365487575531,1.4923227354302071e-05,0.48555856943130493,0.024277929216623306,0.549373209476471,20.01451301574707,1.0007256269454956,0.928754448890686,19.926692962646484,0.9963346719741821,0.6641802787780762,16.686328887939453,0.8343164324760437,0.0034219638910144567,1.4950361251831055,0.07475180923938751,0.8856247067451477,19.102264404296875,0.9551132321357727,0.07877665013074875,7.992386341094971,0.39961931109428406,0.6285097002983093,16.223175048828125,0.8111587762832642,0.22429481148719788,9.707650184631348,0.4853824973106384,0.0,0.0,2,2
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,how,how,c,8.04,8.4,HH AW,c,0,* HH AW *,HH AW,401,420,19,-0.0016720556886866689,-0.004422668367624283,-0.00023277201398741454,-0.5079354643821716,-3.5713090896606445,-0.18796363472938538,1.9445138605078682e-05,0.037122540175914764,0.001953817903995514,0.5706717371940613,19.098796844482422,1.0051997900009155,0.9993215799331665,18.998207092285156,0.9999056458473206,0.6733824610710144,15.82576847076416,0.8329351544380188,0.0039979941211640835,1.4816666841506958,0.07798245549201965,0.8919286727905273,18.157175064086914,0.9556407928466797,0.09062004089355469,7.6955366134643555,0.40502825379371643,0.6413319110870361,15.447915077209473,0.8130481839179993,0.2366987019777298,9.305533409118652,0.489764928817749,0.0,0.0,2,2
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,long,long,c,8.4,8.91,L AO NG,c,0,* L AO NG * DH,L AO NG DH,420,446,26,-0.19629167020320892,-0.30042901635169983,-0.011554962024092674,-0.7818015217781067,-6.07926607131958,-0.233817920088768,2.3556774976896122e-05,0.8544028401374817,0.03286164626479149,0.6455495953559875,27.899818420410156,1.0730699300765991,0.9222615361213684,25.880441665649414,0.9954016208648682,0.5817553997039795,21.41659164428711,0.823715090751648,0.0008493017521686852,2.029102325439453,0.0780423954129219,0.8358782529830933,24.681669235229492,0.9492949843406677,0.026085326448082924,9.972281455993652,0.3835492730140686,0.5411111116409302,20.749067306518555,0.798041045665741,0.15418820083141327,12.263999938964844,0.47169229388237,4.779781386037812,1.0,3,4
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,they,they,c,8.91,9.42,DH EY,c,0,DH EY * L IH V * SIL,DH EY L IH V,445,471,26,-0.2157120704650879,-0.3351624011993408,-0.012890861369669437,-0.9239926934242249,-8.826351165771484,-0.33947503566741943,9.043516183737665e-05,1.08772873878479,0.0418357215821743,0.8336179256439209,36.173709869384766,1.3912965059280396,0.9147757291793823,25.866535186767578,0.9948667287826538,0.5617575645446777,20.2336368560791,0.7782167792320251,0.0006056493730284274,1.1226650476455688,0.04317942634224892,0.8130335807800293,24.153518676757812,0.9289814829826355,0.015702513977885246,7.221637725830078,0.2777552902698517,0.5073106288909912,19.336429595947266,0.7437088489532471,0.13277433812618256,10.027008056640625,0.38565415143966675,17.31676102230361,3.0,2,5
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,live,<eps>,d,,,L AY V,c,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,they,they,c,9.84,10.02,DH EY,c,0,DH EY,DH EY,492,501,9,-0.0012004425516352057,-0.0013995293993502855,-0.0001555032649775967,-0.482662558555603,-1.8026132583618164,-0.20029036700725555,3.484843182377517e-05,0.01338161900639534,0.0014868465950712562,0.6817909479141235,9.4026517868042,1.0447391271591187,0.9995129704475403,8.999431610107422,0.9999368190765381,0.6969417333602905,7.451694965362549,0.8279660940170288,0.005954218562692404,0.7064224481582642,0.07849138230085373,0.8995593786239624,8.579111099243164,0.9532345533370972,0.10736247897148132,3.5750293731689453,0.3972254991531372,0.6575120091438293,7.265384674072266,0.8072649836540222,0.2532455325126648,4.347270965576172,0.4830301105976105,0.0,0.0,2,2
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,found,found,c,10.02,10.53,F AW N D,c,0,* F AW N D *,F AW N D,500,527,27,-0.6038027405738831,-0.7783912420272827,-0.0288293045014143,-0.7940890192985535,-6.829791069030762,-0.25295522809028625,1.63906497618882e-05,1.2567161321640015,0.04654504358768463,0.5525383353233337,30.026473999023438,1.1120916604995728,0.7725555896759033,26.702829360961914,0.9889937043190002,0.6586657762527466,22.13729476928711,0.8198997974395752,0.0031173464376479387,1.881629467010498,0.06968998163938522,0.878721296787262,25.58650779724121,0.9476484656333923,0.06757517904043198,9.772902488708496,0.3619593381881714,0.6149895787239075,21.350677490234375,0.7907658219337463,0.2118588089942932,12.306514739990234,0.45579683780670166,0.0,0.0,4,4
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,out,out,c,10.56,11.01,AW T,c,0,AW T * SIL,AW T,528,551,23,-0.657677412033081,-0.6754541993141174,-0.02936757355928421,-0.9429783821105957,-5.22534704208374,-0.22718900442123413,2.866126669687219e-05,0.8078629970550537,0.03512447699904442,0.6386410593986511,24.426546096801758,1.0620237588882446,0.7538809776306152,22.746679306030273,0.988986074924469,0.6704556345939636,18.97352409362793,0.8249358534812927,0.0038049749564379454,1.621147632598877,0.07048468291759491,0.8780131340026855,21.873403549194336,0.9510175585746765,0.06652024388313293,8.775879859924316,0.38155999779701233,0.6136318445205688,18.412437438964844,0.8005407452583313,0.21064512431621552,10.825764656066895,0.4706854224205017,0.0,0.0,2,2
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,that,that,c,11.55,12.03,DH AE T,c,0,DH AE T * SIL,DH AE T,577,602,25,-0.2721838355064392,-0.285420298576355,-0.011416811496019363,-0.8082501292228699,-5.4173455238342285,-0.21669381856918335,2.5717099561006762e-05,0.6584360599517822,0.02633744291961193,0.6343837976455688,25.60953140258789,1.0243812799453735,0.8932134509086609,24.88784408569336,0.9955137372016907,0.7032773494720459,20.81887435913086,0.8327549695968628,0.00662741344422102,2.1221842765808105,0.08488737046718597,0.8760542273521423,23.82023811340332,0.9528095126152039,0.06368730217218399,10.021219253540039,0.40084877610206604,0.6099035739898682,20.17976188659668,0.807190477848053,0.20734477043151855,12.145133972167969,0.48580536246299744,0.0,0.0,3,3
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,some,some,c,12.09,12.75,S AH M,c,0,S AH M * SIL *,S AH M,604,638,34,-0.10528159886598587,-0.21492816507816315,-0.006321416702121496,-0.7159785032272339,-7.115777969360352,-0.2092875838279724,2.3825126845622435e-05,0.8306347727775574,0.02443043515086174,0.5980677008628845,33.808921813964844,0.9943800568580627,0.9578307271003723,33.913604736328125,0.9974589347839355,0.6825189590454102,28.46909523010254,0.8373263478279114,0.004665803629904985,2.9695327281951904,0.08733920007944107,0.8735864162445068,32.44652557373047,0.9543095827102661,0.060289327055215836,13.899747848510742,0.4088160991668701,0.6052627563476562,27.58566665649414,0.8113431334495544,0.2033017873764038,16.734806060791016,0.49220016598701477,0.0,0.0,3,3
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,houseflies,houseflies,c,12.96,13.74,HH AW S F L IY Z,s,1,HH AW S W AY V * SIL,HH AW S W AY V,648,687,39,-1.1317493915557861,-1.48732328414917,-0.03813649341464043,-1.937852144241333,-15.34712028503418,-0.3935159146785736,2.6985493605025113e-05,2.7744038105010986,0.07113856077194214,0.6262795329093933,59.720001220703125,1.5312820672988892,0.5999582409858704,38.45804977416992,0.9861038327217102,0.39967721700668335,29.41477394104004,0.754224956035614,3.905632911482826e-05,1.1980465650558472,0.03071914240717888,0.6254960298538208,35.771915435791016,0.9172285795211792,0.00024345939164049923,9.303958892822266,0.23856304585933685,0.31057208776474,28.0479679107666,0.7191786766052246,0.0507560670375824,13.764999389648438,0.35294869542121887,26.05655340883232,4.0,7,6
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,lived,lived,c,14.19,14.67,L AY V D,s,1,L IH V * SIL *,L IH V,709,734,25,-0.2632821202278137,-0.41402989625930786,-0.016561195254325867,-0.8930184841156006,-7.095958709716797,-0.2838383615016937,4.240880662109703e-05,1.1299701929092407,0.04519880935549736,0.7984485030174255,30.93185806274414,1.2372742891311646,0.8965921998023987,24.835973739624023,0.9934389591217041,0.5859042406082153,20.029186248779297,0.8011674284934998,0.0009110160171985626,1.3122673034667969,0.05249069258570671,0.8261264562606812,23.505342483520508,0.940213680267334,0.02100398577749729,7.982265472412109,0.3192906081676483,0.5262794494628906,19.253984451293945,0.7701593637466431,0.144449844956398,10.531928062438965,0.42127713561058044,6.359845171261206,2.0,4,3
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,for,for,c,14.7,15.03,F AO R,s,1,F OW R *,F OW R,735,752,17,-0.8059634566307068,-1.2216110229492188,-0.07185947149991989,-1.4849821329116821,-6.670437812805176,-0.39237868785858154,0.0001003258948912844,1.8649500608444214,0.1097029447555542,0.9008328318595886,23.956958770751953,1.4092328548431396,0.7037605047225952,16.542213439941406,0.9730713963508606,0.5216362476348877,13.138370513916016,0.7728453278541565,0.00030732888262718916,0.7164911031723022,0.042146533727645874,0.745301365852356,15.675581932067871,0.9220930337905884,0.003486775793135166,4.691359519958496,0.27596232295036316,0.4229108691215515,12.481319427490234,0.7341952323913574,0.08997596055269241,6.4637837409973145,0.3802225589752197,2.9381690051141307,1.0,3,3
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,as,as,c,15.06,15.42,AE Z,c,0,AE Z *,AE Z,753,771,18,-0.013728246092796326,-0.025244221091270447,-0.0014024567790329456,-0.510988712310791,-4.391600608825684,-0.24397781491279602,4.392927075969055e-05,0.1586393117904663,0.008813295513391495,0.7149888873100281,20.963144302368164,1.1646190881729126,0.9944381713867188,17.989765167236328,0.9994313716888428,0.668091893196106,14.632223129272461,0.8129012584686279,0.0036559158470481634,1.1389917135238647,0.06327731907367706,0.8902831077575684,17.03267478942871,0.9462597370147705,0.08736677467823029,6.286816596984863,0.3492676019668579,0.6379390954971313,14.146085739135742,0.7858936786651611,0.23335707187652588,8.025985717773438,0.44588810205459595,0.0,0.0,2,2
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,long,long,c,15.42,15.9,L AO NG,c,0,L AO NG * SIL *,L AO NG,771,795,24,-0.29081207513809204,-0.352464497089386,-0.014686021022498608,-0.8978425860404968,-6.605916500091553,-0.2752465307712555,3.725009810295887e-05,0.9550877809524536,0.039795324206352234,0.6650748252868652,29.19005012512207,1.216252088546753,0.8861672878265381,23.86126708984375,0.9942194819450378,0.5984265804290771,19.303890228271484,0.8043287396430969,0.0011258337181061506,1.4334299564361572,0.05972624942660332,0.8378095626831055,22.592557907104492,0.9413565993309021,0.02722897380590439,7.980786323547363,0.33253276348114014,0.544124960899353,18.59054183959961,0.774605929851532,0.15623553097248077,10.3553466796875,0.4314727783203125,0.0,0.0,3,3
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,as,as,c,15.93,16.35,AE Z,c,0,AE Z *,AE Z,796,818,22,-0.1654934585094452,-0.24712465703487396,-0.01123293861746788,-0.9066010117530823,-7.091400146484375,-0.3223363757133484,0.00011486474249977618,0.8671939969062805,0.03941790759563446,0.9130616784095764,29.794740676879883,1.3543063402175903,0.9342077970504761,21.90118408203125,0.9955083727836609,0.568353533744812,17.292438507080078,0.7860199213027954,0.0006771031767129898,0.9057224988937378,0.04116920381784439,0.8156256675720215,20.51772689819336,0.9326239228248596,0.016633352264761925,6.203469276428223,0.2819758653640747,0.5109847784042358,16.50835609436035,0.7503798007965088,0.13497014343738556,8.595852851867676,0.39072057604789734,0.0,0.0,2,2
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,seventy,seventy,c,16.35,16.8,S EH V AH N T IY,s,1,S EY V AH N T IY,S EY V AH N T IY,817,840,23,-0.36086276173591614,-0.7958672642707825,-0.034602925181388855,-0.9866780042648315,-6.7580060958862305,-0.2938263416290283,2.1300604203133844e-05,1.7877941131591797,0.07773017883300781,0.6108725070953369,26.814128875732422,1.1658316850662231,0.8599620461463928,22.687379837036133,0.9864078164100647,0.6023715138435364,18.605331420898438,0.8089274764060974,0.0012034851824864745,1.7598016262054443,0.07651311159133911,0.8360592722892761,21.61634635925293,0.9398411512374878,0.02619045041501522,8.325881958007812,0.3619948625564575,0.5413925051689148,17.898746490478516,0.7782063484191895,0.15437835454940796,10.369762420654297,0.4508592486381531,1.9619857293066822,1.0,7,7
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,three,three,c,16.8,17.16,TH R IY,s,1,TH R IY *,TH R IY,840,858,18,-0.004343451466411352,-0.020002786070108414,-0.0011112658539786935,-0.47461313009262085,-4.258001327514648,-0.23655563592910767,4.236189852235839e-05,0.13913658261299133,0.007729810196906328,0.697336733341217,20.513973236083984,1.139665126800537,0.998238205909729,17.991886138916016,0.9995492100715637,0.6952431201934814,14.744986534118652,0.8191659450531006,0.0057856617495417595,1.1370068788528442,0.06316705048084259,0.9000949263572693,17.07389259338379,0.9485495686531067,0.10864769667387009,6.302235126495361,0.35012418031692505,0.6586764454841614,14.221487045288086,0.7900826334953308,0.2544763386249542,8.059789657592773,0.44776609539985657,0.0,0.0,3,3
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,days,days,c,17.16,17.58,D EY Z,s,1,* D EY Z * SIL,D EY Z,858,879,21,-0.028663618490099907,-0.04547588899731636,-0.002165518468245864,-0.5450170636177063,-4.783740520477295,-0.22779716551303864,3.17062804242596e-05,0.2453116923570633,0.01168150920420885,0.6512685418128967,23.006187438964844,1.095532774925232,0.9884089231491089,20.981592178344727,0.9991234540939331,0.6920632123947144,17.288475036621094,0.8232607245445251,0.005482831969857216,1.5069620609283447,0.07176009565591812,0.891481876373291,19.94858169555664,0.9499324560165405,0.08972496539354324,7.79835844039917,0.37135040760040283,0.6404074430465698,16.727046966552734,0.7965260744094849,0.2357838749885559,9.73128604888916,0.4633945822715759,0.0,0.0,3,3
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,the,the,c,17.76,18.03,DH AH,c,0,DH AH *,DH AH,888,902,14,-0.0024534137919545174,-0.004930021241307259,-0.0003521443868521601,-0.33056050539016724,-2.7435193061828613,-0.19596566259860992,6.150060653453693e-05,0.039347849786281586,0.0028105606324970722,0.6888890266418457,14.426027297973633,1.030430555343628,0.999004602432251,13.998001098632812,0.9998572468757629,0.7465343475341797,11.672351837158203,0.8337393999099731,0.013770682737231255,0.9830442070960999,0.07021744549274445,0.9259929656982422,13.375272750854492,0.9553766250610352,0.19315646588802338,5.40160608291626,0.38582900166511536,0.7202031016349792,11.325971603393555,0.8089979887008667,0.32797348499298096,6.6630449295043945,0.4759317934513092,0.0,0.0,2,2
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,animal,animal,c,18.03,18.75,AE N AH M AH L,c,0,* AE N IH M AH L * SIL *,AE N IH M AH L,901,938,37,-0.07984817028045654,-0.10890347510576248,-0.002943337196484208,-0.6950172185897827,-7.92674446105957,-0.2142363339662552,2.3201431758934632e-05,0.5112916231155396,0.013818692415952682,0.6128260493278503,38.73025894165039,1.0467637777328491,0.9679163694381714,36.956138610839844,0.998814582824707,0.7169831991195679,30.682811737060547,0.8292651772499084,0.008355618454515934,2.9517626762390137,0.07977736741304398,0.8877910375595093,35.23523712158203,0.9523037075996399,0.082660973072052,14.474590301513672,0.3912051320075989,0.6328630447387695,29.76374053955078,0.8044254183769226,0.22843798995018005,17.716081619262695,0.4788130223751068,2.8059285653833057,1.0,6,6
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,that,that,c,19.86,20.19,DH AE T,c,0,DH AE T *,DH AE T,993,1010,17,-0.0015700857620686293,-0.0034223850816488266,-0.0002013167686527595,-0.42242881655693054,-3.046915054321289,-0.17923030257225037,2.1180876501603052e-05,0.029796063899993896,0.0017527096206322312,0.554112434387207,16.2635498046875,0.9566794037818909,0.9993628859519958,16.998611450195312,0.9999183416366577,0.7155042886734009,14.311322212219238,0.8418424725532532,0.008149287663400173,1.5401136875152588,0.09059492498636246,0.9122664928436279,16.28701400756836,0.9580596685409546,0.1423845887184143,7.241716384887695,0.4259833097457886,0.686245322227478,13.959722518920898,0.8211601376533508,0.2852793037891388,8.60323429107666,0.5060725808143616,0.0,0.0,3,3
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,lives,lives,c,20.25,20.61,L IH V Z,s,1,L IH V * SIL,L IH V,1012,1031,19,-0.06543416529893875,-0.06911249458789825,-0.0036374996416270733,-0.9309771656990051,-5.086694717407227,-0.2677207887172699,7.255016680574045e-05,0.29558300971984863,0.015557000413537025,0.7577181458473206,23.927209854125977,1.2593268156051636,0.9736607074737549,18.972169876098633,0.9985352754592896,0.5641527771949768,15.148321151733398,0.7972800731658936,0.0006306797149591148,0.921141505241394,0.048481132835149765,0.8127114176750183,17.868633270263672,0.940454363822937,0.015590512193739414,5.996890544891357,0.3156258165836334,0.5068565607070923,14.636728286743164,0.7703540921211243,0.1325051486492157,7.956860065460205,0.418782114982605,2.856736723063702,1.0,4,3
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,the,the,c,21.06,21.3,DH AH,c,0,DH AH,DH AH,1053,1065,12,-0.08757305145263672,-0.09525995701551437,-0.007938330061733723,-0.5258042812347412,-2.6555027961730957,-0.2212918996810913,6.37382036074996e-05,0.34067103266716003,0.028389252722263336,0.6402575969696045,12.51573657989502,1.042978048324585,0.9648463129997253,11.961727142333984,0.9968106150627136,0.7552646398544312,9.992822647094727,0.8327352404594421,0.015960872173309326,0.909524142742157,0.07579367607831955,0.9205567240715027,11.434470176696777,0.9528725147247314,0.17118078470230103,4.572267055511475,0.38102224469184875,0.70635586977005,9.641782760620117,0.8034818768501282,0.3098910450935364,5.664656162261963,0.47205469012260437,0.0,0.0,2,2
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,longest,longest,c,21.3,22.11,L AO NG G AH S T,c,0,* L AO NG G EH S T *,L AO NG G EH S T,1065,1106,41,-0.6717701554298401,-0.8016263246536255,-0.01955186203122139,-0.9667140245437622,-8.648966789245605,-0.21095040440559387,1.743528264341876e-05,1.212462067604065,0.029572244733572006,0.5529168248176575,40.2342414855957,0.9813229441642761,0.7490373849868774,40.696807861328125,0.9926050901412964,0.6595501899719238,34.29297637939453,0.8364140391349792,0.0031643116381019354,3.8972206115722656,0.09505416452884674,0.8672528266906738,39.11368942260742,0.9539924263954163,0.05237548053264618,17.3539981842041,0.42326825857162476,0.5936278104782104,33.35687255859375,0.8135822415351868,0.193476140499115,20.592376708984375,0.5022531151771545,3.069714006777209,1.0,7,7
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,4,is,in,s,22.17,22.56,IH Z,s,1,IH N *,IH N,1108,1128,20,-0.00821877084672451,-0.013479774817824364,-0.0006739887176081538,-0.3945896029472351,-3.5265069007873535,-0.17632535099983215,1.5258883649948984e-05,0.08964505046606064,0.004482252523303032,0.5867226123809814,18.568721771240234,0.9284361004829407,0.9966679215431213,19.99453353881836,0.9997266530990601,0.7178683280944824,16.91368293762207,0.8456841707229614,0.008481592871248722,1.9197075366973877,0.09598537534475327,0.9136538505554199,19.182527542114258,0.959126353263855,0.1468418389558792,8.715112686157227,0.4357556402683258,0.6895309686660767,16.496177673339844,0.8248088955879211,0.2891719937324524,10.279677391052246,0.5139838457107544,5.73583507890633,1.0,2,2
