WavFileName,canonical_word,decoded_word,start_time,end_time,GT_label,costed_neglog,entropy_gibbs_exp_min,miscue_forced,miscue_prob,miscue_label,miscue_pred
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,shed,shed,13.29,13.62,c,6.879976238840081,0.0002240538306068,0,0.853738,1,S
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,the,the,13.8,14.1,c,0.0,0.0031336527317762,0,0.172023,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,yak,yak,14.1,14.49,s,3.6603203302623726,0.0004322190943639,0,0.773451,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,stands,stands,14.49,14.97,c,2.250333956628733,0.0016901596682146,0,0.415065,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,in,in,15.0,15.24,c,0.0,0.0130907008424401,0,0.039524,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,the,the,15.24,15.48,c,0.0,0.0068139010109007,0,0.13149,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,sun,sun,15.6,15.96,c,0.0,0.0139591824263334,0,0.044785,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,and,and,15.99,16.38,c,2.95656721210025,0.0064376625232398,0,0.162691,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,the,the,16.38,16.74,c,0.0,0.0069984779693186,0,0.1273,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,old,old,16.89,17.34,c,0.0,0.0076599265448749,0,0.105428,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,coat,coat,17.34,17.76,c,0.0,0.0091489795595407,0,0.061945,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,gradually,gradually,17.79,18.63,s,17.93442958721898,0.0005383627722039,0,0.962619,1,S
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,falls,falls,19.11,19.62,c,2.250333956628733,0.0015070638619363,0,0.40147,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,off,off,19.62,19.98,c,0.0,0.0057729603722691,0,0.127876,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,leaving,leaving,20.01,20.55,c,3.2442521985935677,0.0024967084173113,0,0.64574,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,a,a,20.61,21.03,c,0.0,0.0047102035023272,0,0.149343,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,lighter,lighter,21.18,21.84,c,5.429883512383896,0.002000828506425,0,0.773003,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,summer,summer,21.99,22.56,c,0.0,0.0116742039099335,0,0.062217,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,coat,coat,22.56,23.13,c,0.0,0.00330351293087,0,0.170065,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,behind,behind,23.4,23.94,c,0.0,0.0065911295823752,0,0.13149,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,the,the,24.09,24.69,c,5.334334063551648,0.0008988826884888,0,0.766736,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,yak,yak,24.69,25.26,c,1.8273272771167963,0.0003800394770223,0,0.55722,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,enjoys,enjoys,25.5,26.07,c,0.0,0.0016290612984448,0,0.347484,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,this,this,26.07,26.46,c,0.0,0.0094056855887174,0,0.06149,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,change,change,26.46,26.88,c,0.0,0.0016997461207211,0,0.285649,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,as,as,27.15,27.48,c,0.0,0.0034015856217592,0,0.170065,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,it,it,27.48,27.66,c,0.0,0.0099986772984266,0,0.10098,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,can,can,27.66,27.96,c,0.0,0.0059482166543602,0,0.127876,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,now,now,27.96,28.23,c,0.0,0.0021850282792001,0,0.288304,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,move,move,28.23,28.65,c,4.280670803477605,0.0003011242370121,0,0.698184,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,more,more,28.65,29.16,c,2.9381690051141307,0.0006589777767658,0,0.571375,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,freely,freely,29.4,30.0,c,6.111309351166965,0.0007301582954823,0,0.530882,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,and,and,30.0,30.45,c,2.95656721210025,0.0082342624664306,0,0.087253,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,is,is,30.48,30.78,c,0.0,0.0025217139627784,0,0.267299,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,more,more,30.78,31.26,c,2.9381690051141307,0.0006531904218718,0,0.571375,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,comfortable,comfortable,31.5,32.34,c,0.0,0.0010812361724674,0,0.3798,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,in,in,32.97,33.27,c,4.779781386037812,0.0108314920216798,0,0.579535,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,the,the,33.27,33.57,c,0.0,0.0094268647953867,0,0.06149,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,warmer,warmer,33.69,34.29,s,7.644649012931108,0.0090768421068787,0,0.968874,1,S
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,weather,weather,34.38,34.92,c,0.0,0.0038784609641879,0,0.170065,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,jacob,jacob,0.99,1.5,c,4.572332468261702,0.0007060870411805,0,0.667532,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,the,the,1.5,1.62,c,0.0,0.0144559489563107,0,0.035019,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,beggar,beggar,1.62,2.04,c,0.0,0.0077700978145003,0,0.105428,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,who,who,2.31,2.64,c,0.0,0.0063469824381172,0,0.124182,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,could,could,2.82,3.06,c,0.0,0.0099055226892232,0,0.10098,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,not,not,3.06,3.39,c,0.406100786224316,0.0089452974498271,0,0.026376,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,see,see,3.39,3.78,c,0.0,0.0077195111662149,0,0.105428,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,sat,sat,4.65,4.98,c,0.0,0.0010461965575814,0,0.377337,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,by,by,4.98,5.61,c,0.0,0.0084742596372962,0,0.105428,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,the,the,5.64,5.91,c,0.0,0.0157842673361301,0,0.017518,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,roadside,roadside,5.91,6.57,c,0.0,0.0059017892926931,0,0.127876,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,he,he,6.9,7.17,c,0.0,0.0057448185980319,0,0.127876,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,heard,heard,7.17,7.56,s,4.491130047978703,0.0022396903950721,0,0.665726,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,the,the,7.56,7.65,c,0.0,0.0104445740580558,0,0.059093,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,people,people,7.65,8.04,c,0.0,0.007799363695085,0,0.105428,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,walking,walking,8.04,8.49,c,0.0,0.0072447592392563,0,0.1273,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,by,by,8.49,8.79,c,0.0,0.0021875221282243,0,0.288304,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,and,and,8.97,9.27,c,2.95656721210025,0.0090729566290974,0,0.060856,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,listened,listened,9.9,10.47,c,0.0,0.0070698033086955,0,0.1273,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,to,to,10.71,10.89,c,0.0,0.0125900665298104,0,0.020343,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,the,the,10.89,11.01,c,0.0,0.0143315009772777,0,0.035019,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,sound,sound,11.01,11.64,c,0.0,0.0044820751063525,0,0.171941,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,of,of,11.73,12.03,c,4.411563432609308,0.0079761631786823,0,0.213799,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,the,the,12.18,12.48,c,0.0,0.0130634382367134,0,0.039524,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,small,small,12.48,12.99,c,0.0,0.0084616178646683,0,0.105428,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,coins,coins,12.99,13.44,c,2.250333956628733,0.0019609166774898,0,0.383276,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,which,which,13.71,13.98,c,0.0,0.0044396328739821,0,0.171941,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,they,they,13.98,14.16,c,0.0,0.0120126530528068,0,0.028374,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,dropped,dropped,14.16,14.55,c,4.391148419923415,0.003815955016762,0,0.556338,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,in,in,14.73,14.94,c,0.0,0.0096664121374487,0,0.06149,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,his,his,14.94,15.15,c,0.0,0.0064479606226086,0,0.124182,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,plate,plate,15.15,15.51,c,0.0,0.0101053342223167,0,0.084144,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,suddenly,suddenly,15.72,16.29,c,0.0,0.0116638541221618,0,0.062217,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,he,he,16.29,16.71,c,9.25444792782029,0.0019671793561428,0,0.891032,1,S
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,heard,heard,16.71,16.89,s,3.693372022612706,0.0039296755567193,0,0.720019,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,many,many,18.96,19.26,c,0.0,0.0031148472335189,0,0.172023,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,men,men,19.26,19.47,c,0.0,0.0015154543798416,0,0.272784,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,coming,coming,19.47,19.89,c,0.0,0.0094662113115191,0,0.06149,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,they,they,19.89,20.07,c,0.0,0.0118259228765964,0,0.08079,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,stopped,stopped,20.07,20.58,c,4.299449591206932,0.0025477425660938,0,0.649411,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,near,near,20.58,21.27,c,4.058553090320721,0.0045624771155416,0,0.691156,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,him,him,21.27,21.57,c,0.0,0.0083214277401566,0,0.105428,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,he,he,21.84,22.14,c,0.0,0.0069340453483164,0,0.1273,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,then,then,22.14,22.47,c,0.0,0.0060896039940416,0,0.137818,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,overheard,overheard,22.56,23.28,s,7.147012417710586,0.0007956494227983,0,0.872138,1,S
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,one,one,23.31,24.0,c,0.0,0.0038302675820887,0,0.170065,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,man,man,24.06,24.51,c,0.0,0.0054537714459002,0,0.128221,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,asking,asking,24.54,25.14,c,1.8273272771167963,0.006014454178512,0,0.104406,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,why,why,25.14,25.5,c,4.763317879841589,0.0019286854658275,0,0.663196,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,he,he,25.5,25.74,c,0.0,0.0065207513980567,0,0.13149,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,was,was,26.01,26.31,c,0.406100786224316,0.0044902618974447,0,0.139127,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,blind,blind,26.31,26.7,s,6.805119385901156,0.0004543638788163,0,0.867429,1,S
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,and,and,26.7,27.03,c,2.95656721210025,0.0088140526786446,0,0.093948,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,if,if,27.03,27.33,c,0.0,0.0028183644171804,0,0.218548,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,he,he,27.33,27.51,c,0.0,0.0069176484830677,0,0.1273,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,was,was,27.51,27.93,c,0.406100786224316,0.0012090082745999,0,0.373592,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,a,a,27.96,28.11,c,0.0,0.012119154445827,0,0.028374,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,sinner,sinner,28.11,28.65,c,0.0,0.0066401488147675,0,0.13149,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,another,another,28.98,29.85,c,0.0,0.0107941422611474,0,0.052143,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,kind,kind,29.85,30.18,c,0.0,0.0070287943817675,0,0.1273,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,man,man,30.18,30.51,c,0.0,0.0051675173453986,0,0.133009,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,responded,responded,30.51,31.26,c,4.3263971000780606,0.008718617260456,0,0.165577,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,that,that,31.26,31.68,c,0.0,0.0061504170298576,0,0.144049,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,the,the,31.92,32.1,c,0.0,0.0157839972525835,0,0.017518,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,beggar,beggar,32.1,32.58,c,0.0,0.0018053967505693,0,0.285649,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,had,had,32.58,32.97,c,0.0,0.0083878170698881,0,0.105428,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,not,not,32.97,33.33,c,0.406100786224316,0.0027708599809557,0,0.193816,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,sinned,sinned,34.29,34.77,c,3.517057290274197,0.0009503921028226,0,0.711418,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,and,and,35.04,35.43,c,2.95656721210025,0.0074271219782531,0,0.127194,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,that,that,35.46,36.06,c,0.0,0.0075101214461028,0,0.1273,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,god,god,36.06,36.48,c,0.406100786224316,0.0039871460758149,0,0.139127,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,could,could,37.17,37.56,c,0.0,0.0036431266926229,0,0.170065,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,restore,restore,38.16,38.97,c,2.9381690051141307,0.0021123797632753,0,0.475894,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,his,his,38.97,39.21,c,0.0,0.0070137083530426,0,0.1273,0,C
ay_4-a-3_kv_kv-dlw-varanasi_22082024-000000-1_EN-OL-RC-313_1,sight,sight,39.21,39.54,c,3.8933488049826166,0.0009709877194836,0,0.709299,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,scientists,scientists,0.99,1.74,c,3.56735060199773,0.0021547391079366,0,0.701352,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,have,have,1.74,2.13,c,0.0,0.0010743209859356,0,0.3798,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,watched,watched,2.13,2.73,c,4.299449591206932,0.0031355957034975,0,0.649411,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,a,a,2.73,2.88,c,0.0,0.0224985238164663,0,0.061841,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,number,number,2.88,3.51,c,0.0,0.010592957958579,0,0.059093,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,of,of,3.51,3.78,c,4.411563432609308,0.008086085319519,0,0.213799,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,animals,animals,3.84,4.59,c,2.8059285653833057,0.0031526603270322,0,0.627712,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,and,and,4.62,4.95,c,2.95656721210025,0.0093736499547958,0,0.05719,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,insects,insects,5.25,5.97,c,0.0,0.0020819453056901,0,0.288304,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,to,to,6.84,6.99,c,0.0,0.0067889094352722,0,0.13149,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,find,find,6.99,7.56,c,0.0,0.0041973767802119,0,0.171941,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,out,out,7.59,7.98,c,0.0,0.0034219638910144,0,0.170065,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,how,how,8.04,8.4,c,0.0,0.003997994121164,0,0.171941,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,long,long,8.4,8.91,c,4.779781386037812,0.0008493017521686,0,0.667532,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,they,they,8.91,9.42,c,17.31676102230361,0.0006056493730284,0,0.961434,1,S
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,live,<eps>,,,c,,,1,1.0,1,S
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,they,they,9.84,10.02,c,0.0,0.0059542185626924,0,0.127876,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,found,found,10.02,10.53,c,0.0,0.0031173464376479,0,0.172023,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,out,out,10.56,11.01,c,0.0,0.0038049749564379,0,0.170065,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,that,that,11.55,12.03,c,0.0,0.006627413444221,0,0.13149,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,some,some,12.09,12.75,c,0.0,0.0046658036299049,0,0.178769,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,houseflies,houseflies,12.96,13.74,s,26.05655340883232,3.905632911482826e-05,0,0.954157,1,S
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,lived,lived,14.19,14.67,s,6.359845171261206,0.0009110160171985,0,0.820135,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,for,for,14.7,15.03,s,2.9381690051141307,0.0003073288826271,0,0.664369,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,as,as,15.06,15.42,c,0.0,0.0036559158470481,0,0.170065,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,long,long,15.42,15.9,c,0.0,0.0011258337181061,0,0.3798,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,as,as,15.93,16.35,c,0.0,0.0006771031767129,0,0.423576,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,seventy,seventy,16.35,16.8,s,1.9619857293066825,0.0012034851824864,0,0.80703,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,three,three,16.8,17.16,s,0.0,0.0057856617495417,0,0.127876,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,days,days,17.16,17.58,s,0.0,0.0054828319698572,0,0.128221,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,the,the,17.76,18.03,c,0.0,0.0137706827372312,0,0.044785,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,animal,animal,18.03,18.75,c,2.8059285653833057,0.0083556184545159,0,0.175673,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,that,that,19.86,20.19,c,0.0,0.0081492876634001,0,0.105428,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,lives,lives,20.25,20.61,s,2.856736723063702,0.0006306797149591,0,0.919362,1,S
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,the,the,21.06,21.3,c,0.0,0.0159608721733093,0,0.047179,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,longest,longest,21.3,22.11,c,3.069714006777209,0.0031643116381019,0,0.575331,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,is,in,22.17,22.56,s,5.73583507890633,0.0084815928712487,0,0.938986,1,S
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,the,the,22.56,22.86,c,0.0,0.0075860721990466,0,0.105428,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,tortoise,tortoise,22.92,23.61,s,18.66247739592543,0.0020877870265394,0,0.973122,1,S
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,some,some,23.85,24.39,c,0.0,0.0117717254906892,0,0.08079,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,kinds,kinds,24.39,25.14,c,2.856736723063702,0.001469173352234,0,0.92944,1,S
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,of,of,25.35,25.74,c,4.411563432609308,0.0042696739546954,0,0.561591,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,tortoises,tortoises,26.01,26.43,s,24.852450392647636,0.0035125552676618,0,0.98726,1,S
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,have,have,26.85,27.27,c,0.0,0.0004344637854956,0,0.488769,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,lived,lived,27.3,27.84,c,3.241594093000049,0.0005562650621868,0,0.4473,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,for,for,28.08,28.5,c,0.0,0.0035529134329408,0,0.170065,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,a,a,28.53,28.86,c,0.0,0.0058866878971457,0,0.127876,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,hundred,hundred,28.98,29.55,c,3.069714006777209,0.0021413322538137,0,0.586324,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,and,and,29.61,30.0,c,2.95656721210025,0.008295489475131,0,0.087253,0,C
lk_4-a-3_kv_kv-dappar_22082024-000000-1_EN-OL-RC-331_1,fifty,fifty,30.03,30.42,c,0.0,0.0047965999692678,0,0.152918,0,C
