utterance_id,canonical_word,start_time,end_time,GT_label,costed_neglog,entropy_gibbs_exp_min,miscue_prob,miscue_label,miscue_pred
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,थे,42.69,43.05,c,0.0,0.000603201566264,0.4705,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,वे,43.29,43.68,c,0.0,0.0013046627864241,0.312544,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,मेरे,43.68,44.25,c,0.0,0.003096088534221,0.093223,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,पैरों,44.25,44.88,c,0.0,0.0032811814453452,0.101118,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,में,44.88,45.21,c,0.0,0.0024309079162776,0.147123,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,चुभ,45.45,45.72,c,0.0,1.418989427293127e-06,0.430715,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,गए,45.72,46.17,c,0.0,0.0024817734956741,0.139969,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,और,46.17,46.59,c,0.0,0.0020686208736151,0.170091,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,इसके,47.01,47.7,c,0.0,0.0017050685128197,0.22537,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,लिए,47.7,48.27,c,0.0,0.0062451818957924,0.102583,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,कुछ,48.45,48.87,c,0.0,0.000765812350437,0.45691,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,इंतजाम,48.93,49.83,c,0.0,0.001629258506,0.216798,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,करना,49.83,50.31,c,0.0,0.0039894557558,0.071154,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,चाहिए,50.31,51.06,c,0.0,0.0004882345383521,0.486869,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,कुछ,0.99,1.29,c,0.0,0.0012499679578468,0.360384,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,देर,1.29,1.59,c,0.0,0.003116414649412,0.093223,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,विचार,1.59,2.13,c,0.0,0.003694194369018,0.073214,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,करने,2.13,2.58,c,0.0,0.0040941750630736,0.041233,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,के,2.58,2.88,c,0.0,0.0105091240257024,0.051931,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,बाद,2.88,3.27,c,0.0,0.0028948965482413,0.092315,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,उसने,3.3,3.9,c,0.0,0.0014484610874205,0.269013,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,अपने,4.23,4.86,c,0.0,0.0018284185789525,0.223529,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,सैनिकों,5.64,6.75,s,8.382544879985844,0.0011277575977146,0.948068,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,व,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,मंत्रियों,7.11,8.01,c,0.0,0.0006125580403022,0.4705,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,को,8.46,8.82,c,0.0,0.0033512667287141,0.101118,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,आदेश,8.85,9.57,c,0.0,0.0007348692743107,0.4705,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,दिया,10.08,10.62,c,0.0,0.0019558579660952,0.236354,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,कि,10.65,10.95,c,0.0,0.0012935786508023,0.312544,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,देश,10.95,11.46,s,0.0,0.0010656844824552,0.40643,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,की,11.46,11.91,c,0.0,0.0025579601060599,0.105903,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,संपूर्न,13.26,14.07,c,,0.0002370202273596,0.92542,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,सडकें,14.52,15.84,c,0.0,0.0002738393377512,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,चमडे,17.25,17.88,c,0.0,0.0002488531754352,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,से,18.18,18.54,c,0.0,0.0026616060640662,0.114792,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,ढक,19.62,20.22,c,0.0,0.0001236031821463,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,दी,20.7,21.09,c,0.0,0.0008887472795322,0.45691,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,जाएं,21.09,21.51,c,0.0,0.000165274264873,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,राजा,21.51,22.02,c,0.0,0.0026603639125823,0.114792,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,का,22.02,22.35,s,5.296449223329603,0.0007358907605521,0.953772,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,ऐसा,22.35,22.98,c,0.0,0.002004177076742,0.170091,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,आदेश,24.48,25.17,c,0.0,0.001047994592227,0.417996,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,सुनकर,25.17,25.83,s,0.0,0.0008096655365079,0.45691,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,सब,26.22,26.58,c,0.0,0.0024611183907836,0.147123,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,सकते,26.58,27.3,c,0.0,0.000772583822254,0.45691,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,में,27.75,28.17,c,0.0,0.0016583368415012,0.216798,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,आ,28.89,29.25,c,0.0,0.0032733303960412,0.101118,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,गए,29.28,29.7,c,0.0,0.0022803947795182,0.142124,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,लेकिन,29.94,30.54,c,0.0,0.0015153409913182,0.269013,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,किसी,30.54,31.02,c,0.0,0.0050966683775186,0.066489,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,ने,31.02,31.32,c,0.0,0.0002189901279052,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,भी,31.32,31.59,c,0.0,0.0028139415662735,0.112652,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,मना,31.59,32.04,c,0.0,0.0003409953205846,0.483657,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,करने,32.46,33.06,c,0.0,0.0011731644626706,0.423782,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,की,33.36,33.87,c,5.276009472086881,1.1722843737516088e-05,0.864524,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,हिम्मत,34.17,34.71,c,0.0,0.0001367673685308,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,नही,34.71,35.13,c,1.4172657424106416,0.0006048880168236,0.274811,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,दिखाई,35.13,35.64,c,0.0,0.0029861710499972,0.097763,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,यह,35.64,36.09,c,0.0,0.0002507073804736,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,तो,36.42,36.78,c,0.0,0.0039703850634396,0.071154,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,निश्चित,38.19,39.09,s,0.0,0.0003018372517544,0.483657,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,ही,39.51,39.84,c,0.0,0.0030015103984624,0.097763,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,था,39.84,40.41,c,0.0,0.0019546309486031,0.236354,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,कि,40.56,40.86,c,0.0,0.0007849571993574,0.45691,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,इस,40.92,41.22,c,0.0,0.0034651127643883,0.08804,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,काम,41.22,41.67,c,0.0,0.005483734421432,0.087573,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,के,41.67,41.91,c,0.0,0.0074957301840186,0.099285,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,लिए,41.91,42.27,c,0.0,0.0055296779610216,0.087573,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,बहुत,42.3,42.72,c,3.787029900461712,0.0033581228926777,0.730453,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,सारे,43.17,43.86,c,0.0,0.0035717862192541,0.08804,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,रुपए,44.04,44.55,c,0.0,0.0006211959407664,0.4705,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,की,44.55,44.85,c,6.083181528056269,0.0018392958445474,0.942615,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,जरूरत,44.85,45.51,c,0.0,0.0028301405254751,0.097349,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,थी,45.51,45.81,c,0.0,0.0009273845353163,0.427129,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,लेकिन,45.81,46.41,c,0.0,0.0064916121773421,0.102583,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,फिर,46.41,46.68,c,0.0,0.0005883799749426,0.467188,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,भी,46.68,46.98,c,0.0,0.0017872705357149,0.223529,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,किसी,47.4,47.88,c,0.0,0.0047670006752014,0.063251,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,ने,47.88,48.3,c,0.0,0.0022016554139554,0.142124,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,कुछ,48.66,48.96,c,0.0,0.0006897676503285,0.4705,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,नही,48.96,49.26,c,1.4172657424106416,0.0009147698874585,0.066854,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ay_3-c-6_kv_kv-afs-bareilly_04122023-000000-1_HI-KV-001_2.wav,कहा,49.26,49.68,c,0.0,0.0025911466218531,0.105903,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,सालों,0.39,1.77,c,0.0,1.8631467355589848e-06,0.430715,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,पहले,1.8,2.28,c,0.0,0.000910059781745,0.45691,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,एक,2.28,2.61,c,0.0,0.0019654894713312,0.236354,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,घंटाघर,3.54,3.69,s,,3.523049963405356e-05,0.925197,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,में,4.32,4.62,c,0.0,0.0002664918429218,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,टीकू,5.85,6.75,c,0.0,0.000194038322661,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,चिड़िया,6.75,7.38,c,0.0,0.0032021421939134,0.093223,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,अपने,7.38,7.95,c,0.0,0.0045705568045377,0.072824,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,माता,8.25,8.7,c,0.0,0.0059219417162239,0.10014,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,पिता,8.7,9.39,c,0.0,0.0021790049504488,0.142124,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,और,9.66,10.08,c,0.0,0.0011999778216704,0.423782,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,पांच,10.47,10.92,c,,0.0025633936747908,0.897337,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,भाइयों,10.92,11.52,c,0.0,6.791927444282919e-05,0.541377,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,के,12.03,12.33,c,0.0,0.0053333397954702,0.057217,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,साथ,12.33,12.87,c,0.0,0.0016541298246011,0.216798,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,रहती,13.17,13.71,c,0.0,0.0015243106754496,0.269013,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,थी,13.71,14.07,c,0.0,0.0021436878014355,0.170091,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,टीकू,14.49,15.06,c,1.4172657424106416,0.0017465821001678,0.07015,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,चिड़िया,15.06,15.63,c,0.0,0.0020220351871103,0.170091,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,छोटी,15.63,16.35,s,4.547668187662332,0.0015685963444411,0.95486,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,सी,16.56,17.16,c,0.0,0.0003425320901442,0.483657,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,थी,17.46,17.85,c,0.0,0.0010042040375992,0.417996,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,उसके,18.45,19.08,c,0.0,0.0012923210160806,0.312544,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,पंख,19.08,19.59,c,0.0,0.0020760598126798,0.170091,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,मुलायम,19.59,20.4,c,0.0,0.0019924698863178,0.170091,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,थे,20.55,20.91,c,0.0,0.0010953119490295,0.40643,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,उसकी,21.21,21.81,s,4.547668187662332,0.0027202649507671,0.955164,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,मां,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,ने,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,उसे,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,घंटाघर,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,की,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,ताल,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,पर,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,चहकना,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,सिखाया,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,था,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,घंटाघर,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,के,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,पास,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,ही,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,एक,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,घर,21.81,22.26,c,0.0,0.0006952169933356,0.4705,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,था,22.89,23.31,c,0.0,0.0016951054567471,0.22537,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,जिसमें,23.31,24.48,c,0.0,0.0004043400404043,0.509663,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,पक्षियों,24.84,25.71,c,0.0,0.0015332625480368,0.269013,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,से,25.71,26.07,c,0.0,0.0040678749792277,0.041233,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,प्यार,26.07,26.58,c,0.0,4.707617335952818e-05,0.538915,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,करने,26.91,27.45,c,0.0,0.0049857501871883,0.066489,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,वाली,27.45,27.93,c,0.0,0.0009998517343774,0.417996,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/au_3-a-4_kv_kv-no3-bhopal_04122023-000000-1_HI-KV-002_1.wav,एक,27.93,28.2,c,0.0,0.0058049038052558,0.090731,0,C
